,_links,age_classification,age_scale,archive,attributes,bif_ampl_local,bif_ampl_remote,brain_region,branch_order,cell_type,contraction,corrected_value,corrected_xy,corrected_z,deposition_date,depth,diameter,domain,eucdistance,experiment_condition,fractal_dim,fragmentation,gender,height,length,magnification,max_age,max_weight,min_age,min_weight,n_bifs,n_branch,n_stems,neuron_id,neuron_name,note,objective_type,original_format,partition_asymmetry,pathdistance,physical_Integrity,pk_classic,png_url,protocol,reconstruction_software,reference_doi,reference_pmid,reported_value,reported_xy,reported_z,scientific_name,shrinkage_corrected,shrinkage_reported,slicing_direction,slicing_thickness,soma_surface,species,stain,strain,surface,upload_date,volume,width
1707,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3060'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3060'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3060'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",67.47,63.93,"['neocortex', 'prefrontal', 'Brodmann area 11']",5.0,"['pyramidal', 'principal cell']",0.92,,,,2008-05-16,117.75,0.72,"Dendrites, Soma, No Axon",264.67,['Control'],1.02,459.0,Male,425.32,7547.8,40,50.0,87000.0,50.0,87000.0,48.0,102.0,6.0,3060,38-8-9,,dry,Neurolucida.dat,0.29,386.12,Dendrites Moderate,1.6,http://neuromorpho.org/images/imageFiles/Jacobs/38-8-9.png,in vitro,Neurolucida,['10.1093/cercor/11.6.558'],['11375917'],,,,,,Not Reported,custom,120,1162.36,human,Golgi,Not applicable,16361.3,2008-07-15,4001.86,331.26
1708,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3061'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3061'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3061'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",66.82,55.98,"['neocortex', 'occipital', 'Brodmann area 18']",3.0,"['pyramidal', 'principal cell']",0.89,,,,2008-05-16,114.38,0.79,"Dendrites, Soma, No Axon",194.34,['Control'],1.04,306.0,Male,292.01,2702.39,40,50.0,87000.0,50.0,87000.0,15.0,37.0,7.0,3061,38-9-1,,dry,Neurolucida.dat,0.33,244.52,Dendrites Moderate,1.29,http://neuromorpho.org/images/imageFiles/Jacobs/38-9-1.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,640.236,human,Golgi,Not applicable,7576.78,2008-07-15,3087.27,223.84
1709,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3062'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3062'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3062'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",61.97,54.52,"['neocortex', 'occipital', 'Brodmann area 18']",6.0,"['pyramidal', 'principal cell']",0.92,,,,2008-05-16,107.21,0.72,"Dendrites, Soma, No Axon",245.42,['Control'],1.02,306.0,Male,341.52,4268.31,40,50.0,87000.0,50.0,87000.0,31.0,67.0,5.0,3062,38-9-10,,dry,Neurolucida.dat,0.35,286.64,Dendrites Moderate,1.66,http://neuromorpho.org/images/imageFiles/Jacobs/38-9-10.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,876.768,human,Golgi,Not applicable,9554.87,2008-07-15,2446.23,254.75
1710,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3063'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3063'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3063'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",72.98,56.85,"['neocortex', 'occipital', 'Brodmann area 18']",5.0,"['pyramidal', 'principal cell']",0.88,,,,2008-05-16,99.29,0.74,"Dendrites, Soma, No Axon",222.13,['Control'],1.03,413.0,Male,312.8,3368.38,40,50.0,87000.0,50.0,87000.0,23.0,51.0,5.0,3063,38-9-2,,dry,Neurolucida.dat,0.35,290.62,Dendrites Moderate,1.65,http://neuromorpho.org/images/imageFiles/Jacobs/38-9-2.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,668.361,human,Golgi,Not applicable,8590.08,2008-07-15,3320.21,270.74
1711,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3064'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3064'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3064'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",59.56,50.8,"['neocortex', 'occipital', 'Brodmann area 18']",4.0,"['pyramidal', 'principal cell']",0.86,,,,2008-05-16,111.16,0.9,"Dendrites, Soma, No Axon",192.38,['Control'],1.05,299.0,Male,322.72,2827.45,40,50.0,87000.0,50.0,87000.0,15.0,35.0,5.0,3064,38-9-3,,dry,Neurolucida.dat,0.48,264.0,Dendrites Moderate,1.65,http://neuromorpho.org/images/imageFiles/Jacobs/38-9-3.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,979.958,human,Golgi,Not applicable,8284.41,2008-07-15,3563.91,207.96
1712,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3065'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3065'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3065'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",67.19,48.15,"['neocortex', 'occipital', 'Brodmann area 18']",5.0,"['pyramidal', 'principal cell']",0.89,,,,2008-05-16,109.86,0.72,"Dendrites, Soma, No Axon",278.86,['Control'],1.03,500.0,Male,402.94,4313.26,40,50.0,87000.0,50.0,87000.0,22.0,49.0,5.0,3065,38-9-4,,dry,Neurolucida.dat,0.4,317.56,Dendrites Moderate,1.68,http://neuromorpho.org/images/imageFiles/Jacobs/38-9-4.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,839.328,human,Golgi,Not applicable,10169.4,2008-07-15,3078.18,268.23
1713,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3066'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3066'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3066'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",64.07,51.91,"['neocortex', 'occipital', 'Brodmann area 18']",4.0,"['pyramidal', 'principal cell']",0.9,,,,2008-05-16,114.14,0.89,"Dendrites, Soma, No Axon",299.45,['Control'],1.03,431.0,Male,384.36,3991.77,40,50.0,87000.0,50.0,87000.0,21.0,48.0,6.0,3066,38-9-5,,dry,Neurolucida.dat,0.31,345.41,Dendrites Moderate,1.5,http://neuromorpho.org/images/imageFiles/Jacobs/38-9-5.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,1070.06,human,Golgi,Not applicable,12027.6,2008-07-15,6509.72,284.1
1714,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3067'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3067'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3067'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",57.78,50.52,"['neocortex', 'occipital', 'Brodmann area 18']",5.0,"['pyramidal', 'principal cell']",0.92,,,,2008-05-16,119.17,0.77,"Dendrites, Soma, No Axon",221.96,['Control'],1.02,270.0,Male,339.6,3973.69,40,50.0,87000.0,50.0,87000.0,30.0,66.0,6.0,3067,38-9-6,,dry,Neurolucida.dat,0.49,255.19,Dendrites Moderate,1.52,http://neuromorpho.org/images/imageFiles/Jacobs/38-9-6.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,998.626,human,Golgi,Not applicable,9247.95,2008-07-15,2436.82,220.83
1715,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3068'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3068'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3068'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",66.83,58.84,"['neocortex', 'occipital', 'Brodmann area 18']",5.0,"['pyramidal', 'principal cell']",0.91,,,,2008-05-16,123.17,0.75,"Dendrites, Soma, No Axon",187.24,['Control'],1.03,288.0,Male,290.15,3224.33,40,50.0,87000.0,50.0,87000.0,26.0,57.0,5.0,3068,38-9-7,,dry,Neurolucida.dat,0.31,235.53,Dendrites Moderate,1.38,http://neuromorpho.org/images/imageFiles/Jacobs/38-9-7.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,690.386,human,Golgi,Not applicable,7413.46,2008-07-15,1810.91,224.6
1716,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3069'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3069'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3069'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",68.18,59.9,"['neocortex', 'occipital', 'Brodmann area 18']",6.0,"['pyramidal', 'principal cell']",0.92,,,,2008-05-16,118.23,1.0,"Dendrites, Soma, No Axon",330.31,['Control'],1.02,384.0,Male,514.18,6036.11,40,50.0,87000.0,50.0,87000.0,38.0,81.0,5.0,3069,38-9-8,,dry,Neurolucida.dat,0.43,424.69,Dendrites Moderate,1.23,http://neuromorpho.org/images/imageFiles/Jacobs/38-9-8.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,2119.93,human,Golgi,Not applicable,17731.8,2008-07-15,7841.78,320.87
1717,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3070'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3070'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3070'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",55.93,46.71,"['neocortex', 'occipital', 'Brodmann area 18']",6.0,"['pyramidal', 'principal cell']",0.92,,,,2008-05-16,89.48,0.81,"Dendrites, Soma, No Axon",407.13,['Control'],1.02,282.0,Male,424.83,4378.12,40,50.0,87000.0,50.0,87000.0,22.0,48.0,4.0,3070,38-9-9,,dry,Neurolucida.dat,0.53,451.28,Dendrites Moderate,1.49,http://neuromorpho.org/images/imageFiles/Jacobs/38-9-9.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,1291.06,human,Golgi,Not applicable,10817.2,2008-07-15,3463.98,343.59
1718,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3071'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3071'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3071'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",67.72,58.91,"['neocortex', 'occipital', 'Brodmann area 18']",4.0,"['pyramidal', 'principal cell']",0.84,,,,2008-05-16,146.25,0.73,"Dendrites, Soma, No Axon",247.3,['Control'],1.05,530.0,Male,388.07,4389.14,40,56.0,87000.0,56.0,87000.0,26.0,57.0,5.0,3071,39-1-1,,dry,Neurolucida.dat,0.22,354.0,Dendrites Moderate,1.67,http://neuromorpho.org/images/imageFiles/Jacobs/39-1-1.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,604.143,human,Golgi,Not applicable,10727.5,2008-07-15,3769.31,373.29
1719,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3072'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3072'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3072'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",65.63,57.15,"['neocortex', 'occipital', 'Brodmann area 18']",6.0,"['pyramidal', 'principal cell']",0.94,,,,2008-05-16,126.81,0.88,"Dendrites, Soma, No Axon",242.94,['Control'],1.01838,282.0,Male,383.93,4573.76,40,56.0,87000.0,56.0,87000.0,32.0,70.0,6.0,3072,39-1-10,,dry,Neurolucida.dat,0.42,291.86,Dendrites Moderate,1.39,http://neuromorpho.org/images/imageFiles/Jacobs/39-1-10.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,820.052,human,Golgi,Not applicable,12086.9,2008-07-15,3939.73,335.87
1720,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3073'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3073'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3073'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",73.44,54.4,"['neocortex', 'occipital', 'Brodmann area 18']",4.0,"['pyramidal', 'principal cell']",0.89,,,,2008-05-16,123.84,0.81,"Dendrites, Soma, No Axon",202.41,['Control'],1.03,352.0,Male,254.75,2939.82,40,56.0,87000.0,56.0,87000.0,21.0,47.0,5.0,3073,39-1-2,,dry,Neurolucida.dat,0.3,253.01,Dendrites Moderate,1.65,http://neuromorpho.org/images/imageFiles/Jacobs/39-1-2.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,718.993,human,Golgi,Not applicable,8332.04,2008-07-15,4089.74,221.96
1721,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3074'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3074'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3074'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",69.27,56.19,"['neocortex', 'occipital', 'Brodmann area 18']",4.0,"['pyramidal', 'principal cell']",0.92,,,,2008-05-16,116.54,0.83,"Dendrites, Soma, No Axon",212.9,['Control'],1.02,203.0,Male,262.55,2570.44,40,56.0,87000.0,56.0,87000.0,21.0,47.0,5.0,3074,39-1-3,,dry,Neurolucida.dat,0.4,264.84,Dendrites Moderate,1.48,http://neuromorpho.org/images/imageFiles/Jacobs/39-1-3.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,769.858,human,Golgi,Not applicable,6649.27,2008-07-15,2361.11,193.22
1722,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3075'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3075'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3075'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",56.5,57.42,"['neocortex', 'occipital', 'Brodmann area 18']",5.0,"['pyramidal', 'principal cell']",0.91,,,,2008-05-16,130.29,0.78,"Dendrites, Soma, No Axon",281.49,['Control'],1.02,275.0,Male,413.99,3712.67,40,56.0,87000.0,56.0,87000.0,24.0,52.0,4.0,3075,39-1-4,,dry,Neurolucida.dat,0.42,340.43,Dendrites Moderate,1.53,http://neuromorpho.org/images/imageFiles/Jacobs/39-1-4.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,1054.5,human,Golgi,Not applicable,8940.54,2008-07-15,2577.31,264.31
1723,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3076'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3076'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3076'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",64.79,54.48,"['neocortex', 'occipital', 'Brodmann area 18']",6.0,"['pyramidal', 'principal cell']",0.92,,,,2008-05-16,117.24,0.77,"Dendrites, Soma, No Axon",293.29,['Control'],1.02,299.0,Male,480.58,4493.96,40,56.0,87000.0,56.0,87000.0,27.0,58.0,4.0,3076,39-1-5,,dry,Neurolucida.dat,0.49,366.35,Dendrites Moderate,1.53,http://neuromorpho.org/images/imageFiles/Jacobs/39-1-5.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,848.292,human,Golgi,Not applicable,10469.9,2008-07-15,2959.51,327.22
1724,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3077'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3077'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3077'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",69.03,62.48,"['neocortex', 'occipital', 'Brodmann area 18']",8.0,"['pyramidal', 'principal cell']",0.93,,,,2008-05-16,120.28,0.85,"Dendrites, Soma, No Axon",287.2,['Control'],1.02,270.0,Male,458.77,4472.31,40,56.0,87000.0,56.0,87000.0,28.0,60.0,4.0,3077,39-1-6,,dry,Neurolucida.dat,0.3,325.43,Dendrites Moderate,1.48,http://neuromorpho.org/images/imageFiles/Jacobs/39-1-6.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,789.464,human,Golgi,Not applicable,11543.6,2008-07-15,3555.53,362.55
1725,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3078'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3078'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3078'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",69.21,61.72,"['neocortex', 'occipital', 'Brodmann area 18']",5.0,"['pyramidal', 'principal cell']",0.88,,,,2008-05-16,109.77,0.78,"Dendrites, Soma, No Axon",267.81,['Control'],1.03,478.0,Male,403.2,4156.3,40,56.0,87000.0,56.0,87000.0,24.0,53.0,5.0,3078,39-1-7,,dry,Neurolucida.dat,0.36,368.6,Dendrites Moderate,1.69,http://neuromorpho.org/images/imageFiles/Jacobs/39-1-7.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,867.893,human,Golgi,Not applicable,10990.5,2008-07-15,4113.57,386.66
1726,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3079'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3079'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3079'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",64.01,53.18,"['neocortex', 'occipital', 'Brodmann area 18']",5.0,"['pyramidal', 'principal cell']",0.89,,,,2008-05-16,123.11,0.82,"Dendrites, Soma, No Axon",235.06,['Control'],1.03,298.0,Male,374.44,4173.17,40,56.0,87000.0,56.0,87000.0,27.0,59.0,5.0,3079,39-1-8,,dry,Neurolucida.dat,0.45,282.72,Dendrites Moderate,1.49,http://neuromorpho.org/images/imageFiles/Jacobs/39-1-8.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,587.769,human,Golgi,Not applicable,10624.3,2008-07-15,2844.72,337.59
1727,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3080'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3080'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3080'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",66.94,52.71,"['neocortex', 'occipital', 'Brodmann area 18']",4.0,"['pyramidal', 'principal cell']",0.9,,,,2008-05-16,116.98,0.83,"Dendrites, Soma, No Axon",243.15,['Control'],1.02,288.0,Male,347.33,2323.14,40,56.0,87000.0,56.0,87000.0,13.0,31.0,5.0,3080,39-1-9,,dry,Neurolucida.dat,0.56,298.85,Dendrites Moderate,1.49,http://neuromorpho.org/images/imageFiles/Jacobs/39-1-9.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,614.144,human,Golgi,Not applicable,6620.16,2008-07-15,2470.28,363.56
1728,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3081'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3081'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3081'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",73.85,60.24,"['neocortex', 'prefrontal', 'Brodmann area 10']",3.0,"['pyramidal', 'principal cell']",0.87,,,,2008-05-16,136.25,0.84,"Dendrites, Soma, No Axon",216.5,['Control'],1.04,456.0,Male,295.34,3664.84,40,56.0,87000.0,56.0,87000.0,22.0,52.0,8.0,3081,39-2-1,,dry,Neurolucida.dat,0.35,275.93,Dendrites Moderate,1.54,http://neuromorpho.org/images/imageFiles/Jacobs/39-2-1.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,612.481,human,Golgi,Not applicable,10172.79,2008-07-15,3871.86,255.67
1729,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3082'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3082'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3082'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",81.0,57.71,"['neocortex', 'prefrontal', 'Brodmann area 10']",4.0,"['pyramidal', 'principal cell']",0.88,,,,2008-05-16,133.69,0.81,"Dendrites, Soma, No Axon",280.1,['Control'],1.03,440.0,Male,382.4,3408.88,40,56.0,87000.0,56.0,87000.0,21.0,48.0,6.0,3082,39-2-10,,dry,Neurolucida.dat,0.43,329.8,Dendrites Moderate,1.66,http://neuromorpho.org/images/imageFiles/Jacobs/39-2-10.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,705.705,human,Golgi,Not applicable,9042.0,2008-07-15,3888.69,244.06
1730,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3083'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3083'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3083'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",59.96,47.58,"['neocortex', 'prefrontal', 'Brodmann area 10']",5.0,"['pyramidal', 'principal cell']",0.87,,,,2008-05-16,107.55,0.73,"Dendrites, Soma, No Axon",235.13,['Control'],1.04,532.0,Male,393.41,4599.53,40,56.0,87000.0,56.0,87000.0,29.0,63.0,5.0,3083,39-2-2,,dry,Neurolucida.dat,0.31,274.01,Dendrites Moderate,1.71,http://neuromorpho.org/images/imageFiles/Jacobs/39-2-2.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,625.262,human,Golgi,Not applicable,11378.1,2008-07-15,4665.72,245.54
1731,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3084'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3084'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3084'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",53.93,47.55,"['neocortex', 'prefrontal', 'Brodmann area 10']",5.0,"['pyramidal', 'principal cell']",0.93,,,,2008-05-16,112.97,0.77,"Dendrites, Soma, No Axon",307.69,['Control'],1.01808,329.0,Male,457.76,4959.71,40,56.0,87000.0,56.0,87000.0,32.0,68.0,4.0,3084,39-2-3,,dry,Neurolucida.dat,0.3,341.51,Dendrites Moderate,1.6,http://neuromorpho.org/images/imageFiles/Jacobs/39-2-3.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,860.98,human,Golgi,Not applicable,11444.0,2008-07-15,3006.07,325.23
1732,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3085'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3085'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3085'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",58.4,49.07,"['neocortex', 'prefrontal', 'Brodmann area 10']",5.0,"['pyramidal', 'principal cell']",0.93,,,,2008-05-16,95.69,0.87,"Dendrites, Soma, No Axon",304.85,['Control'],1.01749,316.0,Male,364.24,5255.14,40,56.0,87000.0,56.0,87000.0,34.0,74.0,6.0,3085,39-2-4,,dry,Neurolucida.dat,0.24,334.4,Dendrites Moderate,1.48,http://neuromorpho.org/images/imageFiles/Jacobs/39-2-4.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,972.389,human,Golgi,Not applicable,13598.3,2008-07-15,4208.07,316.07
1733,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/3086'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/3086'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/3086'}}",not reported,Year,Jacobs,"Diameter, 3D, Angles",74.2,59.18,"['neocortex', 'prefrontal', 'Brodmann area 10']",4.0,"['pyramidal', 'principal cell']",0.88,,,,2008-05-16,119.9,0.8,"Dendrites, Soma, No Axon",230.81,['Control'],1.04,413.0,Male,366.14,3310.12,40,56.0,87000.0,56.0,87000.0,17.0,41.0,7.0,3086,39-2-5,,dry,Neurolucida.dat,0.34,310.99,Dendrites Moderate,1.57,http://neuromorpho.org/images/imageFiles/Jacobs/39-2-5.png,in vitro,Neurolucida,['10.1002/(SICI)1096-9861(19971006)386:4<661::AID-CNE11>3.0.CO;2-N'],['9378859'],,,,,,Not Reported,custom,120,585.592,human,Golgi,Not applicable,8865.1,2008-07-15,3102.0,319.19
